Date,Open,High,Low,Close,Adj Close,Volume
2018-03-31,23450.000000,23650.000000,21450.000000,22100.000000,21663.337891,150985500
2018-04-30,22100.000000,23050.000000,21475.000000,22700.000000,22420.970703,346587000
2018-05-31,22700.000000,23150.000000,20825.000000,21475.000000,21211.029297,259734500
2018-06-30,21650.000000,23625.000000,20600.000000,23275.000000,22988.904297,288776500
2018-07-31,23400.000000,25475.000000,23025.000000,24800.000000,24495.160156,341287500
2018-08-31,25050.000000,25200.000000,23600.000000,24150.000000,23853.148438,289333200
2018-09-30,24000.000000,24200.000000,22175.000000,23650.000000,23359.294922,288142900
2018-10-31,23850.000000,26200.000000,23350.000000,26050.000000,25729.792969,388622900
2018-11-30,26075.000000,26975.000000,24900.000000,26000.000000,25680.408203,339524600
2018-12-31,26000.000000,28200.000000,25575.000000,28175.000000,27919.773438,371824400
2019-01-31,28400.000000,28750.000000,26675.000000,27575.000000,27325.208984,298667900
2019-02-28,27825.000000,28000.000000,27125.000000,27550.000000,27300.435547,158095400
2019-03-31,27750.000000,29025.000000,27250.000000,28750.000000,28489.564453,197841200
2019-04-30,28750.000000,29050.000000,25700.000000,28425.000000,28425.000000,252211600
